"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
1.181942792E1,-2.403531551E0,2.219710350E0,-4.970763922E-1
1.182945448E1,-4.741033077E0,1.342012405E0,3.685247898E-2
1.183947427E1,-5.876830101E0,5.301017761E-1,4.907822609E-1
1.184949406E1,-3.950779438E0,-2.421979904E-1,3.381194830E0
1.185949636E1,-1.301083088E0,-8.164730072E-1,3.421246529E0
1.186951610E1,3.585263789E-1,-1.269938469E0,-3.123131990E-1
1.187953594E1,1.746615052E0,-1.474839687E0,-1.520820737E0
1.188956052E1,2.980341434E0,-1.241544247E0,-6.673716307E-1
1.189958032E1,3.370232105E0,-4.498662949E-1,-3.969959021E-1
1.190960016E1,2.800581932E0,4.398164749E-1,-7.552760839E-1
1.191962542E1,1.802207470E0,6.001300812E-1,-5.369356871E-1
1.192964521E1,1.024347901E0,3.711528778E-1,3.749917746E-1
1.193966500E1,6.592175961E-1,1.853256226E-1,8.092567921E-1
1.194968724E1,1.618071795E-1,5.345153809E-2,-6.293213367E-2
1.195970703E1,-3.459231257E-1,1.573715210E-1,-3.273358345E-1
1.196972682E1,-6.615183949E-1,3.601942062E-1,-3.037854433E-1
1.197973886E1,-8.293635249E-1,2.738752365E-1,-1.623580456E-1
1.198975865E1,-1.039283395E0,-6.453514099E-2,2.880071402E-1
1.199977844E1,-1.035076380E0,-3.827657700E-1,2.146326303E-1
1.200980406E1,-9.769624472E-1,-3.757038116E-1,1.821177006E-1
1.201982386E1,-1.206376791E0,-9.425354004E-2,4.293019772E-1
1.202984365E1,-1.531130314E0,2.459516525E-1,3.640336990E-1
1.203985755E1,-1.422626257E0,2.293453217E-1,1.557866335E-1
1.204987735E1,-1.131952286E0,-4.514789581E-2,6.076197624E-1
1.205989719E1,-9.946633577E-1,-1.874780655E-1,3.922632933E-1
1.206992927E1,-8.273624182E-1,-2.244415283E-1,-4.485099316E-1
1.207994907E1,-4.320878386E-1,-9.439849854E-2,-5.120588541E-1
1.208996886E1,-2.109996080E-1,-1.345586777E-1,-4.465181828E-1
1.209996120E1,-4.617146254E-1,-2.218341827E-2,-5.024192333E-1
1.210998099E1,-6.677534580E-1,7.321357727E-2,-1.826164722E-1
1.212000084E1,-6.292219162E-1,4.916667938E-2,7.928013802E-3
1.213003995E1,-8.163335323E-1,1.523590088E-2,2.536785603E-2
1.214005974E1,-7.414630651E-1,-1.690912247E-1,5.587291718E-2
1.215007953E1,-2.461843491E-1,-4.501447678E-1,2.670508623E-1
1.216008058E1,3.431781530E-1,-5.360889435E-1,4.569137096E-1
1.217010037E1,8.402982950E-1,-4.226903915E-1,-1.257586479E-2
1.218012021E1,1.192170501E0,-1.609258652E-1,-3.075420856E-1
1.219016776E1,1.009711862E0,1.957473755E-1,-8.970391750E-2
1.220018755E1,4.112396836E-1,3.319015503E-1,6.430816650E-2
1.221020735E1,-9.487152100E-2,1.936664581E-1,6.388373375E-1
1.222020568E1,-3.365896940E-1,4.706573486E-2,1.089192510E0
1.223022547E1,-2.558016777E-1,-1.293754578E-1,6.162011623E-1
1.224024526E1,7.598567009E-2,-2.593984604E-1,2.588375807E-1
1.225027516E1,2.797170877E-1,-1.497898102E-1,5.569516420E-1
1.226029495E1,3.179774284E-1,7.291126251E-2,4.677112103E-1
1.227031474E1,6.214503646E-1,2.342338562E-1,1.093614101E-1
1.228033755E1,9.591997862E-1,4.388065338E-1,-1.640483141E-1
1.229035735E1,8.284732699E-1,5.740928650E-1,-3.600881100E-1
1.230037714E1,5.523273945E-1,4.996013641E-1,-3.580112457E-1
1.231040683E1,4.972555637E-1,3.641452789E-1,-1.677854061E-1
1.232042656E1,5.771368742E-1,2.777862549E-1,2.086675167E-2
1.233044636E1,7.110464573E-1,2.142724991E-1,-2.151745558E-1
1.234043719E1,1.036671162E0,1.310100555E-1,-2.827869654E-1
1.235045698E1,1.365719676E0,3.793334961E-2,-3.449347019E-1
1.236047677E1,1.646604300E0,5.479526520E-2,-4.133193493E-1
1.237052016E1,1.774386406E0,3.131008148E-1,-6.512194872E-1
1.238053995E1,1.742167950E0,1.012698174E0,-1.055109978E0
1.239055974E1,1.707572103E0,2.206995010E0,-1.357416511E0
1.240056349E1,1.916892171E0,3.431348801E0,-1.104279518E0
1.241058328E1,2.304653168E0,4.084586143E0,-2.713309526E-1
1.242060308E1,2.713048458E0,3.930016518E0,5.948374271E-1
1.243064011E1,3.428283930E0,3.312664032E0,1.685392380E0
1.244065990E1,4.243866444E0,2.652956009E0,2.647142410E0
1.245067969E1,4.861654758E0,2.114870071E0,2.863187551E0
1.246069224E1,5.550664902E0,1.722922325E0,2.757900953E0
1.247071203E1,6.202804565E0,1.663686752E0,2.765150547E0
1.248073183E1,6.396376610E0,2.020240784E0,2.470157623E0
1.249074646E1,6.359215260E0,2.474243164E0,1.560107946E0
1.250076625E1,6.177233219E0,2.800793648E0,-1.995408535E-1
1.251078604E1,5.593520164E0,3.027728081E0,-2.635730743E0
1.252081917E1,4.455767155E0,3.433571815E0,-4.206951141E0
1.253083891E1,3.227559090E0,4.208338261E0,-3.510777712E0
1.254085870E1,1.647035122E0,4.545258999E0,-1.224366665E0
1.255087464E1,-9.415040016E-1,4.061710358E0,-6.724119186E-3
1.256089443E1,-3.667219639E0,3.197838306E0,-1.289820433E0
1.257091422E1,-4.690891266E0,2.285093307E0,-2.688634872E0
1.258094651E1,-3.684492588E0,1.604920864E0,-2.717010975E0
1.259096630E1,-5.641717911E-1,1.749318600E0,-1.178023100E0
1.260098610E1,2.044338465E0,1.681218624E0,2.535543442E-1
1.261098938E1,3.687453985E0,8.436598778E-1,9.686943889E-1
1.262100917E1,5.118474960E0,1.991224289E-1,8.573777676E-1
1.263102896E1,6.171947002E0,-4.246797562E-1,4.895790815E-1
1.264104568E1,7.117558479E0,-1.333419323E0,-1.695147753E-1
1.265106547E1,7.465211391E0,-2.496894360E0,-1.200411439E0
1.266108526E1,6.650037289E0,-3.151103973E0,-1.830900669E0
1.267111479E1,5.308560371E0,-2.954392910E0,-1.832285881E0
1.268113459E1,4.271228790E0,-2.316385269E0,-1.543081522E0
1.269115438E1,3.318030596E0,-1.653693676E0,-1.357246161E0
1.270115792E1,2.283752918E0,-1.130757809E0,-1.244384050E0
1.271117771E1,1.287671804E0,-7.827825546E-1,-9.373555183E-1
1.272119740E1,2.998905182E-1,-6.131849289E-1,-5.637505054E-1
1.273124266E1,-6.832127571E-1,-7.909526825E-1,-3.953506947E-1
1.274126240E1,-1.710414886E0,-8.035993576E-1,-7.502532005E-2
1.275128214E1,-2.426117182E0,-9.235897064E-1,6.810562611E-1
1.276130219E1,-2.779257298E0,-1.240434170E0,1.352631927E0
1.277132188E1,-2.847038269E0,-1.533393383E0,1.493148327E0
1.278134162E1,-2.622938395E0,-1.667850971E0,1.365471840E0
1.279133037E1,-2.197143316E0,-1.692669392E0,1.073654771E0
1.280135011E1,-1.715101957E0,-1.707321644E0,8.322612047E-1
1.281136985E1,-1.306089163E0,-1.566430569E0,8.826533556E-1
1.282140776E1,-1.151520371E0,-1.191987514E0,8.610819578E-1
1.283142750E1,-1.357233286E0,-5.894975662E-1,5.360816717E-1
1.284144724E1,-1.906522274E0,4.374065399E-1,3.386616707E-2
1.285145058E1,-2.723179817E0,1.871806145E0,-4.588065147E-1
1.286147032E1,-3.934784651E0,3.643880844E0,-4.547779560E-1
1.287149005E1,-5.320072174E0,5.010571480E0,-3.795769215E-1
1.288152948E1,-6.640638351E0,5.117571831E0,-8.585166931E-1
1.289154922E1,-7.627126217E0,3.861207962E0,-1.284418821E0
1.290156891E1,-8.081600189E0,2.169119835E0,-2.392427921E-1
1.291158490E1,-8.906620026E0,1.398821831E0,1.417334676E0
1.292160464E1,-1.004162598E1,1.107857704E0,2.379044056E0
1.293162433E1,-1.103482628E1,9.842567444E-1,2.559568405E0
1.294162511E1,-1.185701847E1,1.012554169E0,6.228725314E-1
1.295164485E1,-1.099683380E1,7.997303009E-1,-1.683838964E0
1.296166453E1,-7.955964088E0,5.104808807E-1,-7.350301743E-2
1.297171854E1,-4.639315605E0,-4.718999863E-1,2.288423061E0
1.298173828E1,-2.142845631E0,-1.418836117E0,2.334540844E0
1.299175797E1,-6.083393097E-1,-2.440377712E0,5.720447898E-1
1.300174203E1,-7.903146744E-1,-3.762808323E0,-8.670779467E-1
1.301176172E1,-3.508673906E0,-4.672178268E0,-2.342485905E0
1.302178146E1,-6.424264908E0,-4.404436588E0,-5.784402847E0
1.303181610E1,-3.619572878E0,-4.667556286E0,-9.349598885E0
1.304183584E1,3.294779062E0,-2.502762318E0,-5.912175179E0
1.305185558E1,8.726967812E0,6.567574501E0,1.060661030E1
1.306186604E1,5.824965477E0,1.662325668E1,1.718521881E1
1.307188578E1,-1.640367389E0,1.773037720E1,3.742548466E0
1.308190552E1,-6.828975677E0,1.245248222E1,-2.467612267E0
1.309193297E1,-8.282609940E0,2.424682617E0,3.069694519E0
1.310195271E1,-1.143644714E1,-3.562344551E0,4.126953125E0
1.311197245E1,-1.289646339E1,-5.752023697E0,1.071131468E0
1.312198990E1,-9.575363159E0,-6.904881954E0,6.668201685E-1
1.313200964E1,-5.306666851E0,-5.706233025E0,5.525287390E-1
1.314202938E1,-2.061271667E0,-2.307749271E0,-1.335290432E0
1.315204901E1,1.343323588E-1,9.513139725E-1,-5.181042671E0
1.316206875E1,4.742239416E-1,3.160672188E0,-9.715177536E0
1.317208844E1,-1.030911446E0,3.193107605E0,-1.116234684E1
1.318209985E1,-3.770348549E0,2.630005836E0,-6.221706867E0
1.319211964E1,-6.515003204E0,1.967501640E0,1.478155613E0
1.320213933E1,-7.100047588E0,9.228334427E-1,5.087283134E0
1.321218672E1,-4.963619232E0,7.878780365E-2,2.681175709E0
1.322220651E1,-2.726693869E0,-3.409671783E-1,1.125487089E0
1.323222636E1,-7.580105066E-1,-2.766990662E-1,1.711710334E0
1.324223797E1,9.555182457E-1,-1.347227097E-1,1.438899040E0
1.325225776E1,1.894398212E0,-1.141691208E-1,-2.898173332E-1
1.326227761E1,2.071848631E0,-2.080326080E-1,-1.633609056E0
1.327229073E1,1.301096559E0,-5.171203613E-2,-1.697936773E0
1.328231052E1,5.947853625E-2,3.590335846E-1,-1.123594522E0
1.329233037E1,-8.829514384E-1,5.438909531E-1,-6.249592304E-1
1.330236229E1,-1.319741726E0,5.634822845E-1,-4.285192490E-2
1.331238209E1,-1.530048966E0,4.900035858E-1,6.732548475E-1
1.332240188E1,-1.559784174E0,1.374206543E-1,1.193415880E0
1.333241703E1,-1.281732082E0,-1.661109924E-1,1.084866762E0
1.334243677E1,-7.696052790E-1,-3.056488037E-1,5.759278536E-1
1.335245662E1,-2.983743548E-1,-3.153047562E-1,1.283645630E-2
1.336244995E1,-3.314751387E-2,-1.961345673E-1,-5.116310120E-1
1.337246979E1,1.772720814E-1,3.238201141E-2,-5.225107670E-1
1.338248959E1,7.524555922E-2,3.032932281E-1,-2.232103348E-1
1.339252235E1,5.123026371E-1,-3.259849548E-2,-1.897802353E-1
1.340254214E1,1.731573343E0,-4.240274429E-1,-5.246691704E-1
1.341256193E1,2.181322098E0,-6.183557510E-1,-4.519555569E-1
1.342263245E1,1.742791176E0,-2.462463379E-1,-4.546773434E-1
1.343265219E1,1.307476878E0,1.855630875E-1,-1.398937702E-1
1.344267203E1,1.028755903E0,3.650455475E-1,3.750462532E-1
1.345267630E1,7.018002272E-1,3.901453018E-1,1.356738806E-1
1.346269610E1,5.518832207E-1,2.869310379E-1,-3.084075451E-2
1.347271589E1,5.675550699E-1,2.040567398E-1,-1.286506653E-3
1.348271953E1,5.716034174E-1,1.868572235E-1,-4.697332382E-1
1.349273932E1,5.118318200E-1,3.062067032E-1,-5.113381147E-1
1.350275917E1,6.911635399E-1,4.139347076E-1,-1.132850647E-1
1.351277266E1,9.625381827E-1,3.485317230E-1,5.059123039E-1
1.352279245E1,1.321769357E0,2.041311264E-1,6.759361029E-1
1.353281224E1,1.812821269E0,1.630773544E-1,7.024400234E-1
1.354284011E1,2.192725420E0,2.443475723E-1,6.490464211E-1
1.355285990E1,2.298047304E0,3.876457214E-1,3.739572763E-1
1.356287974E1,2.443978786E0,5.427713394E-1,2.051849365E-1
1.357288282E1,2.226802826E0,8.077182770E-1,1.396430731E-1
1.358290261E1,1.661267638E0,9.790325165E-1,8.739423752E-2
1.359292245E1,1.440544605E0,1.059503555E0,1.917470694E-1
1.360293203E1,1.538361549E0,1.047224045E0,1.599148512E-1
1.361295183E1,1.707272053E0,8.523187637E-1,-9.689402580E-2
1.362297167E1,2.068925858E0,6.838951111E-1,-8.755946159E-2
1.363301094E1,3.018155098E0,6.196422577E-1,1.649506092E-1
1.364303073E1,4.235256672E0,7.248048782E-1,2.496889830E-1
1.365305052E1,4.982094765E0,9.709978104E-1,-2.181489468E-1
1.366307125E1,5.512851715E0,1.460742950E0,-3.942791224E-1
1.367309104E1,6.132822037E0,2.182332993E0,-2.491701841E-1
1.368311084E1,6.985323906E0,3.232578278E0,-2.676141262E-1
1.369311073E1,8.050895691E0,4.345664024E0,1.118491769E0
1.370313052E1,8.394597054E0,4.858470917E0,2.569641352E0
1.371315032E1,7.603078842E0,4.590703487E0,1.885483384E0
1.372317313E1,6.806051254E0,4.616629601E0,7.250612974E-1
1.373319287E1,6.824579239E0,5.681581974E0,7.307610512E-1
1.374321255E1,6.433603287E0,6.758910656E0,5.827665329E-2
1.375326094E1,4.896032333E0,7.151048660E0,-3.587585926E0
1.376328068E1,3.077980757E0,6.646290779E0,-6.523842812E0
1.377330037E1,1.366196156E0,5.454242706E0,-5.466889381E0
1.378329261E1,-1.062252522E0,4.183621407E0,-3.092321157E0
1.379331235E1,-3.635885715E0,3.519091129E0,-2.877025366E0
1.380333209E1,-4.613003254E0,3.439790726E0,-4.181848526E0
1.381337344E1,-1.875064373E0,3.545896530E0,-4.194112301E0
1.382339313E1,2.271368504E0,4.527779102E0,-1.123730659E0
1.383341287E1,4.519615173E0,4.218381882E0,2.518367767E0
1.384342005E1,5.786549568E0,2.595332146E0,3.864123821E0
1.385343979E1,5.974437714E0,1.667709351E0,2.231605768E0
1.386345948E1,5.371815205E0,4.790444374E-1,7.690799236E-1
1.387349209E1,4.614770889E0,-1.263495445E0,-4.561078548E-1
1.388351183E1,4.050558090E0,-2.863540888E0,-1.265200615E0
1.389353151E1,3.333526611E0,-3.944169044E0,-8.696961403E-1
1.390353157E1,2.190268517E0,-3.914021492E0,2.305605412E-1
1.391355130E1,1.148391247E0,-3.355273485E0,9.343471527E-1
1.392357099E1,8.426184654E-1,-2.927614927E0,1.511757970E0
1.393360922E1,5.070376396E-1,-2.286048412E0,1.857841015E0
1.394362896E1,-3.218650818E-3,-1.689343929E0,1.261098862E0
1.395364865E1,-3.491616249E-1,-1.466341019E0,2.523934841E-1
1.396364443E1,-6.170692444E-1,-1.605403423E0,4.825472832E-2
1.397366417E1,-7.079019547E-1,-2.027285099E0,4.513337612E-1
1.398368391E1,-7.057018280E-1,-2.459235668E0,5.222949982E-1
1.399372521E1,-3.832082748E-1,-2.788523674E0,6.600046158E-1
1.400374495E1,-3.082375526E-1,-2.822193146E0,8.082926273E-1
1.401376464E1,-2.427468300E-1,-3.183016777E0,-1.095671654E-1
1.402376245E1,-2.270860672E-1,-3.517656326E0,-1.309015274E0
1.403378219E1,-8.832406998E-1,-3.101585388E0,-1.032011509E0
1.404380188E1,-1.643496275E0,-2.338671684E0,-5.110476017E-1
1.405383698E1,-2.094342470E0,-1.732221603E0,-7.293195724E-1
1.406385672E1,-3.045985222E0,-9.584417343E-1,-6.785001755E-1
1.407387646E1,-4.224466801E0,1.779146194E-1,-1.039793015E0
1.408388865E1,-5.819915771E0,2.001364708E0,-1.864247561E0
1.409390839E1,-7.617261410E0,4.233883858E0,-1.878667235E0
1.410392808E1,-8.973031998E0,5.108665466E0,-1.798843384E0
1.411393953E1,-9.992689133E0,3.422375679E0,-2.201903343E0
1.412395927E1,-1.075323486E1,1.174231529E0,-2.270364046E0
1.413397901E1,-1.136777592E1,-6.097984314E-2,-1.589576006E0
1.414403094E1,-1.160478687E1,-3.077774048E-1,-1.534494162E-1
1.415405068E1,-1.165147018E1,-1.606674194E-1,9.915208817E-1
1.416407037E1,-1.146835518E1,1.059770584E-1,-2.887097597E-1
1.417406313E1,-1.047106171E1,5.543651581E-1,-1.770244718E0
1.418408287E1,-9.290932655E0,1.557423592E0,-1.070880651E0
1.419410255E1,-8.806185722E0,2.453160286E0,-1.383946896E0
1.420413130E1,-6.281044006E0,1.924089432E0,-2.824634314E-1
1.421415099E1,-3.721943378E0,3.548679352E-1,2.982087612E0
1.422417073E1,-4.611066341E0,-1.238188267E0,2.316819429E0
1.423420469E1,-5.413920879E0,-3.820707798E0,2.727732658E-1
1.424422448E1,-5.616942883E0,-5.300229073E0,-2.062110424E0
1.425424432E1,-2.702769518E0,-4.116329670E0,-6.522519112E0
1.426424886E1,5.491863251E0,4.520311356E-1,-2.220533371E0
1.427426865E1,1.142623615E1,8.918797493E0,1.689669800E1
1.428428844E1,1.080180454E1,1.555623436E1,1.390725231E1
1.429430224E1,4.456105232E0,1.626006317E1,-5.792179108E0
1.430432203E1,-1.481041908E-1,1.133381081E1,-5.358764648E0
1.431434188E1,-3.048738480E0,3.660949707E0,-4.209678173E-1
1.432435964E1,-6.740532875E0,-2.851129532E0,-1.088012815E0
1.433437943E1,-1.128112411E1,-4.312711716E0,-3.859847546E0
1.434439927E1,-1.415567112E1,-5.214036942E0,-3.089055538E0
1.435443917E1,-1.400953770E1,-6.903475761E0,-5.676381588E-1
1.436445896E1,-1.039168644E1,-6.840744019E0,-2.865600586E-2
1.437447880E1,-4.857726097E0,-7.809019089E-1,-3.263862610E0
1.438446990E1,-3.216745615E0,2.461157799E0,-6.005222321E0
1.439448969E1,-3.382877827E0,3.443333626E0,-2.969322681E0
1.440450953E1,-2.490961313E0,4.038642883E0,1.762790918E0
1.441455235E1,-1.368693590E0,2.921828270E0,1.768715382E0
1.442457219E1,-6.436898708E-1,8.970746994E-1,-1.595666409E-1
1.443459198E1,3.887900710E-1,-1.710634232E-1,5.270599127E-1
1.444461271E1,1.507065296E0,-7.068557739E-1,1.161065578E0
1.445463250E1,2.152243853E0,-1.056974411E0,-2.269558907E-1
1.446465235E1,1.732112050E0,-1.034348488E0,-1.776345253E0
1.447468151E1,3.953955770E-1,-8.290061951E-1,-2.095702648E0
1.448470130E1,-8.636890650E-1,-5.458030701E-1,-1.445248842E0
1.449472115E1,-1.551503301E0,1.527538300E-1,-5.613269806E-1
1.450471032E1,-1.776164055E0,5.203428268E-1,6.720185280E-2
1.451473011E1,-1.588544130E0,4.403600693E-1,3.382267952E-1
1.452474990E1,-1.146815062E0,1.316499710E-1,7.441245317E-1
1.453476250E1,-4.532897472E-1,-1.512651443E-1,9.898829460E-1
1.454478235E1,-8.420795202E-2,-3.321866989E-1,7.631887197E-1
1.455480214E1,8.139497042E-2,-3.422660828E-1,8.311970234E-1
1.456485901E1,1.906400323E-1,-1.821756363E-1,4.348584414E-1
1.457487880E1,2.926830053E-1,4.239177704E-2,-1.798932552E-1
1.458489865E1,2.028914690E-1,2.117176056E-1,-3.116962910E-1
1.459490776E1,-1.315995455E-1,1.535453796E-1,-4.316020012E-1
1.460492755E1,-4.785493016E-1,2.838811874E-1,-3.671848774E-1
1.461494740E1,-7.921900749E-1,4.999332428E-1,-8.753800392E-2
1.462494177E1,-1.043363810E0,5.291032791E-1,8.615803719E-2
1.463496162E1,-4.075890779E-1,1.981887817E-1,1.697926521E-1
1.464498141E1,5.011571646E-1,-9.346485138E-2,-3.961604834E-1
1.465500469E1,4.816790819E-1,2.935895920E-1,-6.776064634E-1
1.466502448E1,6.144948006E-1,1.648817062E-1,6.944215298E-2
1.467504433E1,9.129471779E-1,7.368278503E-2,1.207823753E-1
1.468508412E1,9.825685024E-1,5.923652649E-2,-4.536131620E-1
1.469510391E1,9.033706784E-1,-6.706237793E-2,-4.294618368E-1
1.470512375E1,1.024415016E0,-2.010583878E-1,3.959649801E-1
1.471512130E1,1.228647351E0,-1.248846054E-1,8.001761436E-1
1.472514115E1,1.511322260E0,-1.111049652E-1,6.603554487E-1
1.473516094E1,1.936637044E0,-1.476287842E-1,5.794312954E-1
1.474518969E1,2.278839827E0,-4.057121277E-2,2.053538561E-1
1.475520943E1,2.459011078E0,2.358732224E-1,-3.789596558E-1
1.476522917E1,2.271488667E0,7.687759399E-1,-6.827728748E-1
1.477526058E1,1.756836414E0,1.330703735E0,-8.307921886E-2
1.478528032E1,1.577903152E0,1.463847160E0,2.566353083E-1
1.479530000E1,1.944666624E0,1.310826302E0,4.523588419E-1
1.480532162E1,2.393336296E0,1.107147217E0,4.931690693E-1
1.481534130E1,2.732482910E0,1.061366081E0,2.899783850E-1
1.482536104E1,3.033379316E0,1.223109245E0,-1.798316240E-1
1.483537490E1,3.199369431E0,1.460187912E0,-6.067910194E-1
1.484539464E1,3.521468401E0,1.667741776E0,-4.016071558E-1
1.485541433E1,4.095067501E0,1.744270325E0,-1.417711973E-1
1.486541865E1,4.513553619E0,1.831855774E0,6.093263626E-3
1.487543839E1,4.933358192E0,2.029264450E0,2.573726177E-1
1.488545808E1,5.369621277E0,2.418191910E0,4.890657663E-1
1.489549261E1,5.995826721E0,3.042659760E0,2.595591545E-1
1.490551235E1,7.231648445E0,4.122975349E0,7.920500040E-1
1.491553209E1,8.336317062E0,5.319205284E0,9.768415093E-1
1.492553469E1,8.832548141E0,6.190721989E0,-1.100149155E-1
1.493555448E1,8.387085915E0,6.755688667E0,-1.484746933E0
1.494557417E1,6.950964451E0,7.133718491E0,-2.011666536E0
1.495561620E1,5.336618900E0,6.953497887E0,-1.934827328E0
1.496563594E1,3.982892036E0,5.876049519E0,-2.025863171E0
1.497565568E1,3.170534372E0,4.711221218E0,-2.323201180E0
1.498565469E1,2.848366737E0,3.943946362E0,-3.127190590E0
1.499567443E1,2.083891153E0,3.819080353E0,-3.738933086E0
1.500569412E1,-3.361129761E-2,4.080221653E0,-4.620187759E0
1.501572578E1,-2.406752110E0,5.044812202E0,-4.016052246E0
1.502574552E1,-1.706966877E0,5.920145035E0,-1.613638639E0
1.503576526E1,1.891583443E0,5.807489872E0,4.483826160E-1
1.504579667E1,4.501595497E0,4.321196556E0,9.041042328E-1
1.505581641E1,5.914903641E0,2.435244560E0,1.189244270E0
1.506583615E1,7.606772900E0,8.622474670E-1,2.216520309E0
1.507585224E1,8.945103645E0,-1.293863773E0,1.057667494E0
1.508587198E1,8.757015228E0,-3.380203009E0,-1.893876791E0
1.509589172E1,7.733281136E0,-4.785751343E0,-3.545500517E0
1.510589021E1,6.349435806E0,-5.353070259E0,-2.355401516E0
1.511590995E1,4.509792805E0,-4.229080677E0,1.107938290E-1
1.512592964E1,3.082001686E0,-2.900619030E0,1.867290497E0
1.513597073E1,1.818403959E0,-2.172490597E0,2.133579969E0
1.514599047E1,3.112549782E-1,-1.609838486E0,1.548253655E0
1.515601021E1,-1.067809582E0,-1.226372719E0,1.113094568E0
1.516603136E1,-2.264692783E0,-8.844585419E-1,6.164572239E-1
1.517605110E1,-3.208531857E0,-7.621202469E-1,1.321516037E-1
1.518607078E1,-3.904795647E0,-8.134555817E-1,4.704422951E-1
1.519609157E1,-4.293839931E0,-1.092825413E0,9.989905357E-1
1.520611130E1,-4.184926987E0,-1.820168018E0,1.519233346E0
1.521613104E1,-3.870724201E0,-2.375011921E0,1.668800592E0
1.522613787E1,-3.643575907E0,-3.000013828E0,1.180346608E0
1.523615766E1,-3.571420670E0,-3.004261494E0,8.623360395E-1
1.524617735E1,-3.426898718E0,-2.642136097E0,8.836330175E-1
1.525621964E1,-3.272926569E0,-1.924056530E0,4.294419289E-1
1.526623943E1,-3.598975182E0,-9.557628632E-2,-2.037591934E-1
1.527625922E1,-3.846510410E0,1.558521271E0,-2.797584534E-1
1.528627308E1,-3.907434225E0,3.092574120E0,-8.666145802E-1
1.529629287E1,-4.416504860E0,4.275860786E0,-2.409786224E0
1.530631266E1,-5.526342392E0,4.113094330E0,-3.116595745E0
1.531632172E1,-7.559923172E0,3.080385208E0,-2.847264767E0
1.532634151E1,-9.937368393E0,2.314546585E0,-1.603351355E0
1.533636130E1,-1.182920170E1,2.608451843E0,-4.610691071E-1
1.534636177E1,-1.302189922E1,3.359320641E0,-3.749656677E-1
1.535638162E1,-1.363689232E1,3.419466019E0,-8.096903563E-1
1.536640141E1,-1.387706089E1,2.557621956E0,-1.314969301E0
1.537645323E1,-1.233071899E1,4.845762253E-1,-1.537691951E0
1.538647302E1,-8.324131966E0,-1.985439301E0,-6.990218163E-2
1.539649282E1,-5.666042328E0,-3.717758179E0,1.818991899E-1
1.540651229E1,-5.301996231E0,-4.674535751E0,-1.109218359E0
1.541653214E1,-6.093050480E0,-5.008416176E0,-2.106867313E0
1.542655188E1,-7.572076321E0,-4.619755268E0,-2.357654572E0
1.543655938E1,-9.485786438E0,-2.873006821E0,-1.957702279E0
1.544657917E1,-8.959400177E0,-1.223979473E0,-1.734398007E0
1.545659896E1,-3.729310989E0,-1.072795391E0,6.496141553E-1
1.546660485E1,1.571303129E0,-1.776805401E0,1.176847219E0
1.547662464E1,6.501119137E0,-3.827095032E-3,-8.471081257E-1
1.548664443E1,9.730129242E0,8.372351646E0,8.732283592E0
1.549668125E1,6.288849831E0,1.639327431E1,1.009057713E1
1.550670104E1,2.151581287E0,1.417913151E1,-5.331690788E0
1.551672084E1,6.567348242E-1,1.052522755E1,-7.285682201E0
1.552673969E1,-1.119374156E0,1.088162518E1,1.338475943E0
1.553675948E1,-4.655893326E0,8.775597572E0,5.800455093E0
1.554677927E1,-7.839549065E0,-3.553295135E-2,7.807346821E0
1.555679266E1,-9.454420090E0,-5.612487793E0,3.000663757E0
1.556681250E1,-7.896736145E0,-6.319918633E0,-3.595246792E0
1.557683224E1,-4.518842697E0,-5.865498543E0,-7.386754036E0
1.558686755E1,-3.374225378E0,-5.615957260E0,-8.630691528E0
1.559688735E1,-4.655849457E0,-3.904576778E0,-7.354847431E0
1.560690719E1,-4.463617802E0,-1.242103577E-1,-2.143195868E0
1.561691568E1,-3.162171364E0,2.335012436E0,1.660497546E0
1.562693547E1,-3.198580027E0,4.170485497E0,8.624505997E-2
1.563695526E1,-2.920545101E0,5.131652832E0,-1.364483356E0
1.564698032E1,-1.089640975E0,3.206388474E0,-3.728570938E-1
1.565700011E1,6.621598005E-1,2.874650955E-1,1.079032660E0
1.566701995E1,1.342800856E0,-1.040944099E0,1.004266739E0
1.567703906E1,9.820142984E-1,-1.350158691E0,-5.644404888E-1
1.568705886E1,2.554517984E-1,-1.432523251E0,-1.667170048E0
1.569707865E1,-4.541115165E-1,-1.379874706E0,-1.482143641E0
1.570709808E1,-1.388706923E0,-9.142179489E-1,-7.763442993E-1
1.571711787E1,-2.092663527E0,-5.003738403E-2,-2.419099808E-1
1.572713766E1,-1.957856417E0,7.073965073E-1,4.235112667E-1
1.573715495E1,-1.147999525E0,8.088703156E-1,6.216531992E-1
1.574717474E1,-1.383579969E-1,4.880447388E-1,4.383320808E-1
1.575719453E1,6.216254234E-1,-1.302719116E-3,-9.147834778E-2
1.576719787E1,7.534585595E-1,-3.657178879E-1,-5.433442593E-1
1.577721755E1,3.339973688E-1,-4.551315308E-1,-6.066732407E-1
1.578723724E1,-3.956432939E-1,-2.818288803E-1,-4.149088860E-1
1.579726146E1,-1.249855399E0,1.753711700E-2,1.868610382E-1
1.580728115E1,-1.800207615E0,2.086105347E-1,7.842789888E-1
1.581730084E1,-2.010578394E0,3.180923462E-1,1.289224148E0
1.582732505E1,-1.605909467E0,3.212175369E-1,1.391547203E0
