"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
3.762713045E0,-9.921807051E-2,1.317548752E-1,-2.895991802E-1
3.772711778E0,-1.928693056E-1,4.988670349E-2,2.851307392E-2
3.782710478E0,-5.293742418E-1,4.460048676E-2,-5.864727497E-2
3.792709244E0,-8.074225783E-1,8.720302582E-2,-7.363402843E-2
3.802708010E0,-9.916284084E-1,1.321849823E-1,-8.369517326E-2
3.812706776E0,-1.102161646E0,1.843738556E-1,-9.633314610E-2
3.822705542E0,-9.630763531E-1,1.529607773E-1,-1.926690340E-1
3.832704308E0,-6.785477400E-1,6.919860840E-2,-1.139528751E-1
3.842703041E0,-2.893925309E-1,-3.112220764E-2,2.133780718E-1
3.852701807E0,-3.719609976E-2,4.597854614E-2,2.771840096E-1
3.862700507E0,1.127947569E-1,1.305704117E-1,1.426817179E-1
3.872699273E0,1.158338189E-1,1.891193390E-1,-5.080699921E-2
3.882698039E0,8.946657181E-4,2.550849915E-1,-1.646591425E-1
3.892696739E0,-1.073920727E-1,1.438999176E-1,-2.142863274E-1
3.902695505E0,-1.252079010E-1,-3.922080994E-2,-2.505898476E-1
3.912694238E0,-1.296201348E-1,-9.311580658E-2,-1.324348450E-1
3.922693038E0,-2.615646720E-1,-1.995086670E-2,-4.235059023E-1
3.932691804E0,-3.292430043E-1,-1.761436462E-3,-5.972898006E-1
3.942690570E0,-3.259481192E-1,4.277133942E-2,-2.691439390E-1
3.952689336E0,-2.591858506E-1,5.604171753E-2,-3.596746922E-2
3.962688102E0,-1.024433374E-1,4.531097412E-2,-1.248059273E-1
3.972686802E0,-1.780343056E-2,-5.861186981E-2,1.194853783E-1
3.982685568E0,-1.498602629E-1,-6.664562225E-2,1.381204128E-1
3.992684368E0,-3.397249579E-1,1.653003693E-2,1.069036722E-1
4.002683068E0,-3.190898299E-1,1.118822098E-1,9.298038483E-2
4.012681834E0,-2.178018093E-1,1.307096481E-1,-1.394199133E-1
4.022680600E0,-2.629381418E-1,9.949493408E-2,-3.306381702E-1
4.032679300E0,-2.286010981E-1,8.018302917E-2,-2.542908192E-1
4.042678066E0,1.176750660E-2,5.591678619E-2,-1.388716698E-2
4.052676866E0,1.527744532E-1,5.801582336E-2,-2.360796928E-2
4.062675632E0,1.180768013E-1,4.109668732E-2,-9.368455410E-2
4.072674398E0,-8.238661289E-2,1.322574615E-1,-2.062883377E-1
4.082673131E0,-2.953531742E-1,1.778697968E-1,-4.421658516E-1
4.092671864E0,-3.865904808E-1,1.924171448E-1,-3.649364710E-1
4.102670597E0,-5.107342005E-1,1.829977036E-1,-3.831243515E-1
4.112669263E0,-7.487272024E-1,1.449708939E-1,-4.720379114E-1
4.122667996E0,-1.072026491E0,9.997940063E-2,-3.247578144E-1
4.132666729E0,-1.119889975E0,1.534748077E-1,-1.690003872E-1
4.142665429E0,-9.333778024E-1,2.479944229E-1,-1.227420568E-1
4.152664162E0,-9.740934372E-1,2.500839233E-1,2.121806145E-3
4.162662895E0,-1.281631947E0,1.427583694E-1,1.498591900E-1
4.172661628E0,-1.573035598E0,6.728267670E-2,-9.589433670E-2
4.182660361E0,-1.823504090E0,1.343221664E-1,-7.585358620E-2
4.192659127E0,-2.347134829E0,3.153333664E-1,-5.590939522E-2
4.202657893E0,-2.743665695E0,5.934143066E-1,-1.781299114E-1
4.212656693E0,-3.012465954E0,8.229036331E-1,-4.929848909E-1
4.222655393E0,-3.260813475E0,1.052243233E0,-4.425060749E-1
4.232654159E0,-3.842997074E0,1.514384270E0,-5.900588036E-1
4.242652925E0,-4.334435463E0,2.014809608E0,-6.936790943E-1
4.252651625E0,-4.736948013E0,2.240760803E0,-4.814764261E-1
4.262650391E0,-4.577688694E0,2.206980705E0,-2.203290462E-1
4.272649157E0,-3.830721378E0,2.572355270E0,5.566630363E-1
4.282647857E0,-3.240144968E0,3.254298210E0,1.633166790E0
4.292646623E0,-3.007957697E0,3.923238754E0,2.317332029E0
4.302645389E0,-3.069544554E0,4.586312294E0,2.368412495E0
4.312644155E0,-3.368942976E0,5.169487953E0,2.369682312E0
4.322642921E0,-3.808573723E0,5.380146980E0,2.461685181E0
4.332641687E0,-4.265132904E0,5.085254669E0,2.816289186E0
4.342640453E0,-4.519989491E0,4.384651184E0,2.905036688E0
4.352639219E0,-4.499159813E0,3.810326576E0,2.200866222E0
4.362637919E0,-4.604334354E0,3.418621063E0,1.613712549E0
4.372636685E0,-5.156578064E0,3.287934303E0,1.669925094E0
4.382635451E0,-6.046606541E0,3.062521935E0,1.472152472E0
4.392634151E0,-6.456467628E0,2.738675117E0,5.286506414E-1
4.402632917E0,-6.122152805E0,1.901082993E0,-1.801137447E0
4.412631717E0,-5.593050003E0,1.497718811E0,-4.506627083E0
4.422630517E0,-4.159849644E0,2.779574394E0,-3.322129965E0
4.432629350E0,-1.905467749E0,3.200976849E0,9.301316738E-1
4.442628250E0,1.070352554E0,2.347865105E0,4.435787201E0
4.452627150E0,2.996162415E0,1.385110378E0,1.271697044E0
4.462626050E0,4.113618374E0,8.228726387E-1,-3.878169060E0
4.472624883E0,5.396070480E0,1.946816444E0,-3.086000204E0
4.482623783E0,2.493280411E0,1.249294281E0,4.680323601E-2
4.492622649E0,-1.609813690E0,5.170121193E-1,4.241825581E0
4.502621415E0,-4.326906681E0,-6.961498260E-1,4.153369904E0
4.512620281E0,-5.846580982E0,-1.612275600E0,2.017499447E0
4.522619147E0,-7.545648575E0,-1.832386017E0,4.272627831E-1
4.532617947E0,-8.773130417E0,-1.599707603E0,1.868238449E-1
4.542616813E0,-9.026517868E0,-1.244269371E0,4.837274551E-3
4.552615679E0,-8.247852325E0,-1.131974220E0,-6.469008923E-1
4.562614545E0,-6.998624802E0,-1.132158756E0,-8.553912640E-1
4.572613411E0,-5.676403522E0,-1.033826351E0,-4.234399796E-1
4.582612277E0,-4.300971508E0,-7.099127769E-1,-4.347455502E-1
4.592611143E0,-3.099459648E0,-2.768282890E-1,-1.349162817E0
4.602610009E0,-1.522524357E0,8.718204498E-2,-1.289492130E0
4.612608809E0,4.594593048E-1,1.881742477E-2,4.186172485E-1
4.622607675E0,3.037475109E0,-7.890605927E-1,1.740654230E0
4.632606541E0,4.536253929E0,-1.326118946E0,1.135952711E0
4.642605341E0,4.927874088E0,-1.639972687E0,-1.891591549E-1
4.652604207E0,4.498406887E0,-1.804752350E0,-8.324472904E-1
4.662603073E0,3.270954132E0,-1.689007282E0,-5.189719200E-1
4.672601939E0,1.631906986E0,-1.501188278E0,4.708280563E-1
4.682600805E0,-1.191902161E-2,-1.001862049E0,1.895899057E0
4.692599671E0,-9.097697735E-1,-1.197188854E0,2.900384426E0
4.702598537E0,-1.754067302E0,-8.686885834E-1,3.557519913E0
4.712597370E0,-1.971153975E0,-5.606174469E-1,2.992064953E0
4.722596136E0,-1.996009350E0,-2.071199417E-1,1.767843485E0
4.732594936E0,-2.087866783E0,4.408292770E-1,1.100927353E0
4.742593669E0,-1.765484571E0,1.106240273E0,1.297460318E0
4.752592335E0,-5.244607925E-1,1.548241615E0,1.565635681E0
4.762591068E0,7.077245712E-1,1.782529831E0,1.084191680E0
4.772589801E0,1.926262379E0,2.089713097E0,6.852006912E-2
4.782588467E0,3.094588280E0,2.430315018E0,-9.840786457E-1
4.792587167E0,4.366704941E0,2.900279999E0,-1.633053899E0
4.802585933E0,5.134577274E0,2.868224144E0,-1.483859777E0
4.812584666E0,5.731649876E0,2.726149559E0,-1.180316687E0
4.822583432E0,6.578791618E0,2.451725006E0,-1.791687965E0
4.832582198E0,7.185398102E0,1.230135918E0,-3.334369183E0
4.842580964E0,6.975933075E0,3.596305847E-2,-3.353243828E0
4.852579730E0,5.706506252E0,-4.416990280E-1,-1.387617111E0
4.862578430E0,4.469889641E0,-8.838939667E-2,7.980998755E-1
4.872577196E0,3.137909651E0,4.716472626E-1,1.928290606E0
4.882575962E0,2.320264816E0,5.152616501E-1,1.573401213E0
4.892574662E0,1.949926257E0,1.303739548E-1,1.421079278E0
4.902573428E0,1.936735630E0,-2.363967896E-2,1.278495073E0
4.912572194E0,2.846924782E0,-5.657453537E-1,6.171789765E-1
4.922570960E0,4.119137764E0,-1.222032547E0,-3.701986372E-1
4.932569726E0,5.476771832E0,-2.022124290E0,-1.689200401E0
4.942568492E0,5.442204475E0,-2.339478970E0,-4.678012371E0
4.952567258E0,5.770250320E0,-4.164763927E0,-9.389004707E0
4.962566024E0,4.630019665E0,-4.288944721E0,-1.521208954E1
4.972564724E0,4.683786392E0,1.979513168E0,-1.599934483E1
4.982563490E0,3.384705782E0,9.688499451E0,4.724339485E0
4.992562256E0,1.071212292E0,1.212739754E1,1.523176861E1
5.002560956E0,5.693720579E-1,8.106190681E0,3.828196049E0
5.012559722E0,4.413149357E-1,4.297721863E0,-4.765676498E0
5.022558488E0,2.519284487E0,7.904863358E-1,-1.605113626E0
5.032557188E0,3.093488693E0,-1.660655975E0,4.418459892E0
5.042555954E0,2.720206022E0,-2.757671356E0,4.899313450E0
5.052554720E0,1.817144871E0,-2.685760021E0,2.144678831E0
5.062553453E0,8.921197653E-1,-1.946929932E0,-5.881277323E-1
5.072552219E0,4.074531794E-2,-8.593168259E-1,-2.798284769E0
5.082550985E0,-6.412949562E-1,2.394285202E-1,-3.973270416E0
5.092549785E0,-7.311871052E-1,8.447084427E-1,-4.853188038E0
5.102548551E0,4.201674163E-1,7.640285492E-1,-5.236882687E0
5.112547251E0,2.109154701E0,2.302761078E-1,-4.483155251E0
5.122545951E0,4.115130424E0,-7.763957977E-2,-3.574031115E0
5.132544684E0,5.402917385E0,-5.399971008E-1,-1.921164513E0
5.142543350E0,5.486920834E0,-1.129351616E0,-1.383222342E-1
5.152542083E0,3.873753309E0,-9.752588272E-1,-1.279338598E-1
5.162540816E0,1.710924387E0,-4.626426697E-1,8.388245106E-2
5.172539549E0,2.753332257E-2,3.190231323E-1,5.974274874E-1
5.182538282E0,-1.706793904E-3,3.251609802E-1,6.346288919E-1
5.192536982E0,-2.131297588E0,1.016022682E0,1.354590774E0
5.202535715E0,-2.783185720E0,5.193004608E-1,4.967526197E-1
5.212534448E0,-2.813486814E0,1.235618591E-1,-3.313174248E-1
5.222533148E0,-1.970340014E0,-3.196048737E-1,-1.037159443E0
5.232531914E0,-1.084629059E0,-5.184898376E-1,-9.099010229E-1
5.242530680E0,-3.208924234E-1,-4.900169373E-1,-2.444571257E-1
5.252529380E0,1.239163876E-1,-2.796306610E-1,1.647187471E-1
5.262528146E0,3.890499771E-1,4.113388062E-2,-1.211085320E-1
5.272526912E0,4.601958990E-1,2.930250168E-1,-3.577907085E-1
5.282525612E0,7.085838318E-1,1.381521225E-1,-6.954116821E-1
5.292524378E0,5.701845288E-1,2.227439880E-1,-6.592789888E-1
5.302523144E0,4.169647694E-1,2.629375458E-2,6.831444502E-1
5.312521910E0,1.555000544E-1,-2.908611298E-2,1.028251648E0
5.322520676E0,-6.161588430E-1,6.536102295E-2,6.545162201E-1
5.332519442E0,-1.279988289E0,2.042064667E-1,3.118805885E-1
5.342518208E0,-2.060247898E0,3.643989563E-3,-6.352323294E-1
5.352516941E0,-2.021684170E0,1.076374054E-1,-6.456800699E-1
5.362515674E0,-1.731507301E0,8.764839172E-2,3.261047602E-1
5.372514440E0,-1.385941744E0,2.015609741E-1,8.568038940E-1
5.382513206E0,-8.952969313E-1,3.036003113E-1,7.276825905E-1
5.392511906E0,-4.144387245E-1,3.157911301E-1,-7.367610931E-2
5.402510672E0,2.381265163E-2,2.624387741E-1,-5.342884064E-1
5.412509405E0,4.530321360E-1,1.786327362E-1,-4.665508270E-1
5.422508205E0,8.004273176E-1,-5.368709564E-2,-7.492680550E-1
5.432506971E0,8.723878860E-1,2.841653824E-1,-1.131326675E0
5.442505737E0,7.762677670E-1,6.988468170E-1,-7.546334267E-1
5.452504503E0,4.774584770E-1,1.027656555E0,-7.921011448E-1
5.462503303E0,8.856534958E-3,1.264984131E0,-1.020376921E0
5.472502136E0,-5.889418125E-1,1.323265076E0,-4.201247692E-1
5.482501036E0,-1.792236567E0,9.483442307E-1,1.189923286E-1
5.492500036E0,-3.144903660E0,6.242694855E-1,2.808814049E-1
5.502498969E0,-4.089463234E0,6.754875183E-1,5.968799591E-1
5.512497969E0,-4.533664703E0,1.248687744E0,1.438813210E-1
5.522496969E0,-4.424293518E0,1.761319160E0,-8.487887383E-1
5.532495969E0,-3.822259426E0,1.618044853E0,2.084016800E-3
5.542495035E0,-3.106069565E0,1.325437546E0,1.440455198E0
5.552494101E0,-2.461020708E0,1.233101845E0,1.839788914E0
5.562493167E0,-2.159399033E0,1.397108078E0,1.460656881E0
5.572492233E0,-2.308975697E0,1.997817993E0,6.831920147E-1
5.582491299E0,-3.349232435E0,3.163682938E0,-5.586032867E-1
5.592490365E0,-5.122277260E0,4.731348038E0,-1.309567213E0
5.602489431E0,-6.900650978E0,5.421431541E0,-1.312581778E0
5.612488431E0,-8.983837128E0,5.389079094E0,-1.595759392E-1
5.622487497E0,-1.087015724E1,5.467061043E0,1.724906445E0
5.632486563E0,-1.221177864E1,5.733715057E0,3.924563885E0
5.642485563E0,-1.199462986E1,5.573290825E0,5.171109200E0
5.652484663E0,-1.087337112E1,5.710577965E0,4.908641815E0
5.662483729E0,-1.011076736E1,5.403689384E0,3.149663925E0
5.672482795E0,-9.401432037E0,4.802147865E0,1.281566620E-1
5.682481861E0,-9.103039742E0,4.903402805E0,-2.637511730E0
5.692480927E0,-8.423910141E0,6.352579594E0,-4.290702820E0
5.702479993E0,-7.303693771E0,9.052857399E0,-3.406258821E0
5.712479093E0,-2.471281290E0,9.498417854E0,-1.563644409E0
5.722478093E0,3.906942844E0,6.942774296E0,5.351703167E-1
5.732477159E0,8.613305092E0,3.276556492E0,-6.266748905E-1
5.742476225E0,9.249060631E0,1.504137993E0,-4.009676933E0
5.752475225E0,6.574679375E0,1.195409775E0,-3.034535646E0
5.762474258E0,1.622686863E0,1.125035286E0,2.758672476E0
5.772473191E0,-2.511038780E0,-1.821007729E-1,6.609245300E0
5.782472124E0,-4.612796783E0,-1.652809620E0,6.784278870E0
5.792470990E0,-6.172099113E0,-2.552587509E0,5.324922562E0
5.802469823E0,-7.103528976E0,-2.982604980E0,3.353934288E0
5.812468656E0,-7.578935623E0,-3.384058475E0,1.380783558E0
5.822467456E0,-7.346839905E0,-3.463254213E0,3.981571198E-1
5.832466189E0,-6.245272636E0,-2.874665976E0,6.393098831E-2
5.842464922E0,-4.488500595E0,-2.166142225E0,-2.894968987E-1
5.852463655E0,-2.621654510E0,-1.747668743E0,-2.274742126E-1
5.862462321E0,-5.883660316E-1,-1.477874756E0,-4.532003403E-1
5.872461054E0,9.348673820E-1,-1.455429554E0,-1.013738632E0
5.882459787E0,2.098887444E0,-1.479564667E0,-1.375714779E0
5.892458453E0,2.563200474E0,-1.791831970E0,-6.649961472E-1
5.902457186E0,2.798818111E0,-2.473605633E0,9.861438274E-1
5.912455919E0,2.067805290E0,-3.263527155E0,3.179250002E0
5.922454652E0,1.262916565E0,-3.315995455E0,5.343974113E0
5.932453352E0,7.677464485E-1,-2.996745110E0,5.276671410E0
5.942452118E0,-9.312343597E-2,-2.593152046E0,3.656825781E0
5.952450884E0,-1.983411551E0,-1.927780628E0,2.551993370E0
5.962449650E0,-3.612774372E0,-3.863911629E-1,2.106140614E0
5.972448350E0,-3.884112358E0,1.268935204E0,1.689441681E0
5.982447116E0,-3.671999931E0,2.620272636E0,6.720249653E-1
5.992445882E0,-1.994096160E0,2.936331749E0,-4.829528332E-1
6.002444582E0,1.366183758E0,1.903895378E0,-1.738144159E0
6.012443348E0,3.882570267E0,1.406350136E0,-2.676069260E0
6.022442114E0,5.337802887E0,2.276700974E0,-2.461420059E0
6.032440880E0,6.022284031E0,3.095957756E0,-1.648406744E0
6.042439646E0,6.485480785E0,3.298714638E0,-8.496372700E-1
6.052438412E0,6.298585415E0,2.986980438E0,-6.050791740E-1
6.062437178E0,5.490052700E0,2.333723068E0,-6.676647663E-1
6.072435944E0,4.742616653E0,1.327607155E0,-6.575096846E-1
6.082434644E0,4.397033215E0,3.298349380E-1,-3.287911415E-1
6.092433377E0,4.033741474E0,5.315589905E-2,-1.023636341E0
6.102432143E0,3.715835094E0,2.110948563E-1,-2.587702751E0
6.112430843E0,3.539943695E0,4.648551941E-1,-3.648340225E0
6.122429609E0,3.900105000E0,-2.404413223E-1,-3.691963196E0
6.132428375E0,4.701759338E0,-1.592648029E0,-2.932463884E0
6.142427075E0,6.026500702E0,-3.034603119E0,-3.113660574E0
6.152425808E0,7.233500481E0,-3.845879555E0,-3.886528969E0
6.162424574E0,8.287322998E0,-4.170722961E0,-4.509149551E0
6.172423340E0,9.030702591E0,-4.238527775E0,-4.099423885E0
6.182422106E0,1.000188160E1,-4.125960350E0,-4.044718742E0
6.192420872E0,9.536897659E0,-2.360650539E0,-5.847344398E0
6.202419638E0,8.327732086E0,-2.235394001E0,-6.358834267E0
6.212418404E0,5.188560486E0,3.563804626E-1,-1.145277977E1
6.222417070E0,3.185528994E0,4.713750839E0,-1.454671669E1
6.232415870E0,-6.370031357E0,1.498187542E1,2.140705872E1
6.242414603E0,-6.215490341E0,1.147764111E1,1.674526405E1
6.252413269E0,-4.544363976E0,9.186861992E0,4.116922379E0
6.262412002E0,-5.989745140E0,8.667310715E0,-3.322055817E0
6.272410735E0,-2.373685837E0,5.823001862E-1,-4.687646866E0
6.282409468E0,-2.503119469E0,5.713968277E-1,-4.623893738E0
6.292408201E0,4.716893196E0,-5.098100185E0,-1.207096577E-1
6.302406934E0,5.959171295E0,-5.641044140E0,-1.679901838E0
6.312405667E0,6.242901802E0,-4.481420994E0,-4.502695084E0
6.322404400E0,5.650407314E0,-1.969402790E0,-5.253776550E0
6.332403066E0,4.311407089E0,7.808494568E-1,-4.083875656E0
6.342401799E0,3.380871058E0,1.421797752E0,-2.760934114E0
6.352400565E0,2.112485409E0,1.838860512E0,-3.083242178E0
6.362399265E0,1.676799417E0,1.657962799E0,-4.423213005E0
6.372398031E0,2.788891315E0,9.300003052E-1,-4.451093197E0
6.382396764E0,3.944373846E0,2.057657242E-1,-2.955977678E0
6.392395497E0,4.218986511E0,-2.574243546E-1,-9.269455671E-1
6.402394263E0,3.342394352E0,-4.067897797E-1,4.381393194E-1
6.412392996E0,1.197637916E0,-2.172880173E-1,1.329563498E0
6.422391762E0,-1.018359542E0,8.447551727E-2,1.389348507E0
6.432390528E0,-2.908539057E0,2.960958481E-1,6.566185951E-1
6.442389261E0,-3.706516743E0,3.153972626E-1,-7.171895504E-1
6.452388061E0,-3.512925625E0,3.791828156E-1,-1.468308449E0
6.462386827E0,-1.999426961E0,1.474714279E-1,-1.357199192E0
6.472385527E0,3.068593144E-2,5.311679840E-2,-3.674454689E-1
6.482384293E0,1.362875223E0,-5.667114258E-2,1.723585129E-1
6.492383059E0,1.968184114E0,-1.855382919E-1,4.073565006E-1
6.502381759E0,1.745523691E0,-1.034326553E-1,4.711402655E-1
6.512380525E0,1.314011574E0,6.296157837E-2,2.216105461E-1
6.522379325E0,7.894098759E-1,1.989135742E-1,2.550081015E-1
6.532378091E0,-1.784545183E-2,2.632379532E-1,1.567363739E-1
6.542376857E0,-5.545805097E-1,3.633871078E-1,-3.322527409E-1
6.552375657E0,-9.840344191E-1,3.010425568E-1,-5.357346535E-1
6.562374457E0,-1.373087406E0,2.786636353E-2,-2.457537651E-1
6.572373290E0,-1.498304844E0,-1.428499222E-1,1.126968861E-1
6.582372123E0,-1.409870386E0,-1.793842316E-1,4.988266230E-1
6.592371023E0,-1.621964455E0,-1.267118454E-1,9.669548273E-1
6.602369923E0,-2.297128201E0,9.679508209E-2,1.237329602E0
6.612368756E0,-3.152392387E0,5.009193420E-1,1.267800212E0
6.622367656E0,-3.785423517E0,6.497869492E-1,1.067394614E0
6.632366556E0,-3.498070717E0,3.291091919E-1,6.902253628E-1
6.642365389E0,-2.614424229E0,-4.688167572E-2,4.031527042E-1
6.652364255E0,-2.000052929E0,-7.368755341E-2,5.262044668E-1
6.662363121E0,-1.397267818E0,1.622104645E-2,5.028758049E-1
6.672361954E0,-1.111217976E0,6.988143921E-2,1.690332890E-1
6.682360854E0,-8.000515103E-1,1.817417145E-2,-2.966670990E-1
6.692359720E0,-4.836584330E-1,-4.368877411E-2,-5.820760727E-1
6.702358586E0,-1.606519222E-1,-3.269290924E-2,-7.899272442E-1
6.712357486E0,3.807532787E-2,1.538095474E-1,-9.877450466E-1
6.722356286E0,1.233609915E-1,3.336648941E-1,-7.921524048E-1
6.732355152E0,7.457017899E-3,2.763071060E-1,-1.831839085E-1
6.742354018E0,-5.260564089E-1,6.716060638E-2,-6.745238304E-1
6.752352818E0,-9.599277973E-1,1.411247253E-2,-8.269643784E-1
6.762351684E0,-8.987939358E-1,-1.000080109E-1,-8.265895844E-1
6.772350550E0,-7.722678185E-1,1.094770432E-1,-8.274536133E-1
6.782349416E0,-6.498234272E-1,5.455741882E-1,-1.102905273E-1
6.792348282E0,-5.680725574E-1,9.181137085E-1,1.392741203E-1
6.802347148E0,-6.448187828E-1,1.340339661E0,7.605314255E-2
6.812346014E0,-7.461550236E-1,1.594662666E0,1.529359818E-1
6.822344880E0,-1.103159070E0,1.726189613E0,4.918177128E-1
6.832343680E0,-1.667479277E0,1.895074844E0,6.751399040E-1
6.842342546E0,-2.632463932E0,2.257733345E0,5.811061859E-1
6.852341379E0,-3.611078739E0,2.927988052E0,6.263339520E-1
6.862340145E0,-4.785468578E0,3.710544586E0,4.487583637E-1
6.872338945E0,-5.772631645E0,4.788431168E0,1.297891140E-1
6.882337678E0,-6.903950214E0,6.704674721E0,2.978954315E-1
6.892336344E0,-7.878195763E0,8.395390511E0,1.436119318E0
6.902335077E0,-8.460410118E0,8.732945442E0,3.236262560E0
6.912333810E0,-8.805274963E0,7.757388115E0,4.628160477E0
6.922332543E0,-8.999622345E0,7.864836693E0,4.641197205E0
6.932331276E0,-1.044945335E1,6.176440239E0,6.263685226E0
6.942330009E0,-1.049541664E1,5.627626896E0,4.619676113E0
6.952328742E0,-9.803043365E0,5.441433907E0,3.247143745E0
6.962327475E0,-7.732975960E0,4.551537514E0,1.595836520E0
6.972326208E0,-4.103823662E0,2.581851482E0,-1.900607824E0
6.982324974E0,-9.084458351E-1,1.158209801E0,-4.530704975E0
6.992323740E0,1.916033745E0,3.425979614E-2,-6.329225063E0
7.002322440E0,3.443852901E0,-1.380252838E-2,-6.798880577E0
7.012321206E0,4.721401691E0,1.217853546E0,-4.799885273E0
7.022319972E0,3.789411545E0,2.879998207E0,-3.788156509E-1
7.032318738E0,1.567747593E0,3.546098709E0,5.157680035E0
7.042317538E0,-7.064380646E-1,3.138133526E0,6.992405891E0
7.052316304E0,-2.570606709E0,1.722483635E0,4.150441170E0
7.062315070E0,-4.096949577E0,8.080778122E-1,1.250498533E0
7.072313836E0,-6.257146358E0,9.659481049E-2,6.077835560E-1
7.082312536E0,-7.525773048E0,-4.656462669E-1,1.795083761E0
7.092311302E0,-7.528006077E0,-5.005445480E-1,1.742732286E0
7.102310068E0,-6.607496738E0,-1.466552734E0,2.083252907E0
7.112308768E0,-4.883462906E0,-1.556237221E0,1.651887417E0
7.122307534E0,-3.409024000E0,-1.181540966E0,1.446822405E0
7.132306300E0,-2.322874069E0,-6.285462379E-1,7.153282166E-1
7.142305000E0,-1.835609913E0,-4.278945923E-2,2.575159073E-2
7.152303766E0,-1.276506424E0,2.125749588E-1,-1.260910034E-1
7.162302532E0,-8.217320442E-1,3.083481789E-1,2.247262001E-1
7.172301298E0,-5.169520378E-1,-2.832841873E-2,9.009339809E-1
7.182300064E0,-5.627303123E-1,-3.823456764E-1,1.468053102E0
7.192298830E0,-1.178539753E0,-4.711666107E-1,1.293118238E0
7.202297596E0,-1.789300442E0,-4.321532249E-1,9.448473454E-1
7.212296362E0,-2.340242386E0,-3.641271591E-1,9.115502834E-1
7.222295062E0,-2.650869370E0,-1.368660927E-1,1.163907051E0
7.232293828E0,-2.794097662E0,2.905259132E-1,1.299941063E0
7.242292594E0,-2.727411032E0,6.006240845E-1,1.097654819E0
7.252291294E0,-3.031825066E0,1.069303513E0,9.185419083E-1
7.262290060E0,-2.066967249E0,1.542884827E0,4.839949608E-1
7.272288793E0,-2.997522354E-1,1.600813866E0,2.727594376E-1
7.282287526E0,7.856509686E-1,1.390817642E0,-1.647698879E-1
7.292286259E0,2.170848846E0,1.701599121E0,-6.140575409E-1
7.302284992E0,2.515285969E0,1.767408371E0,-1.268171310E0
7.312283725E0,2.387161255E0,1.741806984E0,-1.541258812E0
7.322282458E0,2.325962782E0,1.809837341E0,-1.743673086E0
7.332281124E0,2.770235777E0,1.906716347E0,-1.893333673E0
7.342279857E0,3.759392262E0,1.722393036E0,-2.489309311E0
7.352278590E0,4.692208290E0,1.240075111E0,-3.355456829E0
7.362277256E0,5.400107861E0,8.395376205E-1,-3.310815811E0
7.372275956E0,5.941999435E0,4.481639862E-1,-2.823961735E0
7.382274722E0,6.097180843E0,3.819904327E-1,-1.927173734E0
7.392273422E0,5.355744839E0,1.454463959E0,-2.239473343E0
7.402272188E0,5.655124664E0,1.470845222E0,-2.384856701E0
7.412270921E0,6.451883316E0,-1.099806786E0,-3.112854958E0
7.422269687E0,7.041584969E0,-1.283130646E0,-2.479548454E0
